,Fcw_ypred,Fcw_yobse,ts
366,1026.2731813714456,1030.9068333333335,1594852170.0
367,1027.0954035230513,1027.5136666666667,1594855770.0
368,1026.9769161714037,1030.1783333333333,
369,1027.6616341676015,1023.4261666666666,
370,1026.4458396171335,1027.1468333333332,
371,1026.7400001278365,1028.3928333333333,
372,1026.5106330529434,1023.4544999999999,
373,1026.4452517580723,1010.4796666666666,
374,1026.6500800139543,1018.9328333333334,
375,1026.9839464609847,1021.2553333333333,
376,1027.0128064957303,1029.5405,
377,1026.368908241799,1022.4188333333333,
378,1028.6974500751933,1032.8484999999998,
379,1070.3080281425803,1072.3275,
380,1071.2622468627285,1072.7993333333334,
381,1068.2933781381669,1072.0931666666668,
382,1065.2481917696275,1060.2515,
383,1068.74839709192,1068.6483333333333,
384,1080.1071422723846,1071.4299999999998,
385,1034.3096741246545,1018.7923333333333,
386,1030.0274878481894,1008.3193333333334,
387,1029.0019172599016,1008.5061666666667,
388,1028.9128721094728,1004.2343333333333,
389,1030.543241175818,1004.707,
390,1029.4038141841193,1007.903,1594938570.0
391,1028.4847691296986,1014.5951666666666,1594942170.0
392,1031.2070109741903,1005.8548333333333,1594945770.0
393,1032.183995363163,1005.3526666666668,1594949370.0
394,2570.719623650332,2541.5443333333333,1594952970.0
395,3073.713637115651,3095.2671666666665,1594956570.0
396,3066.119979129475,3095.21,1594960170.0
397,3070.944909704956,3085.7725,1594963770.0
398,3098.6498525886836,3098.55,1594967370.0
399,3130.0104877366502,3198.0653333333335,1594970970.0
400,3128.014088314505,3183.3063333333334,1594974570.0
401,3128.7166509437925,3204.322333333333,1594978170.0
402,3082.4271590730586,3112.2706666666663,1594981770.0
403,3049.442994419219,3064.7846666666665,1594985370.0
404,3020.3412265910815,2998.3543333333337,1594988970.0
405,3016.288222922433,3000.286833333333,1594992570.0
406,3016.992164469434,3010.510333333333,1594996170.0
407,3020.0965463915377,3011.463,1594999770.0
408,2986.38703808538,2982.1453333333334,1595003370.0
409,2255.3006729851027,2255.2006666666666,1595006970.0
410,2311.208117347455,2276.739666666667,1595010570.0
411,2366.0044622617497,2328.5975000000003,1595014170.0
412,2377.932872357892,2360.7411666666667,1595017770.0
413,1862.5297654977626,1824.0981666666667,1595021370.0
414,1432.4687039713933,1122.3733333333332,1595024970.0
415,1211.312593144077,1208.6088333333332,1595028570.0
416,1181.1795257382405,1126.8365000000001,1595032170.0
417,2414.141670897086,2381.0080000000003,1595035770.0
418,3104.5327530314476,3202.7813333333334,1595039370.0
419,3062.445541133434,3082.597333333333,1595042970.0
420,3081.208932930863,3114.910666666666,1595046570.0
421,3169.6662525410948,3233.1498333333334,1595050170.0
422,3156.184204143833,3217.1836666666663,1595053770.0
423,3156.954812403209,3243.3465,1595057370.0
424,3157.636320796681,3251.1923333333334,1595060970.0
425,3141.2397166634996,3221.6625,1595064570.0
426,3138.4331795370604,3204.237666666667,1595068170.0
427,3137.053503079307,3183.8883333333333,1595071770.0
428,3135.198286882274,3207.112666666667,1595075370.0
429,3132.4593576735506,3201.5294999999996,1595078970.0
430,3133.9165163957805,3189.9846666666663,1595082570.0
431,3134.1410347943206,3203.286333333333,1595086170.0
432,3130.1113134645507,3156.713333333333,1595089770.0
433,3106.8659979456143,3183.8343333333332,1595093370.0
