,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x,NB2_S_x_NYZ_x_x_Fcw_x,cwp_9_val_pos,cwp_10_val_pos,cwp_11_val_pos,cwp_12_val_pos,ts,Fcw_ypred
1217,458700,365625.3333,28.92754,28.92754,28.92754,3.374879667,868.2521296,1,1,1,1,1597915770,8.35E+02
1218,450183.3333,359997,28.96223833,28.96223833,28.96223833,0,832.4559722,1,1,1,0.001,1597919370,8.42E+02
1219,442150,348900.5,28.97192833,28.97192833,28.97192833,0,831.616713,1,1,1,0.001,1597922970,8.37E+02
1220,453766.6667,353863.5,29.79926833,29.79926833,29.79926833,0,852.7583796,1,1,1,0.001,1597926570,8.59E+02
1221,458866.6667,358883.3333,29.83590167,29.83590167,29.83590167,0,853.8303704,1,1,1,0.001,1597930170,8.60E+02
1222,459116.6667,344560,28.15796833,28.15796833,28.15796833,0,742.8058333,1,1,1,0.001,1597933770,7.61E+02
1223,463666.6667,362687.6667,28.087885,20.12965092,28.087885,0,703.745463,1,1,1,0.001,1597937370,6.46E+02
1224,475716.6667,410921.8333,28.22769333,0,28.22769333,0,592.700463,1,0.001,1,0.001,1597940970,5.70E+02
1225,462316.6667,398452.1667,27.83118667,0,27.83118667,0,585.0925,1,0.001,1,0.001,1597944570,5.61E+02
1226,431633.3333,369560.6667,28.11273167,0,13.58782031,0,428.436713,1,0.001,1,0.001,1597948170,3.06E+02
1230,484900,407262.5,15.54312,0,20.8860675,26.7147375,669.9608796,1,0.001,1,1,1597962570,4.68E+02
1231,414750,314453.3333,30.74081667,0,30.74081667,30.74081667,911.5361111,1,0.001,1,1,1597966170,8.96E+02
1232,445016.6667,352083.1667,29.50902833,0,29.50902833,29.50902833,881.1240278,1,0.001,1,1,1597969770,8.59E+02
1233,457483.3333,375290.1667,27.8413,0,27.8413,27.8413,820.8089815,1,0.001,1,1,1597973370,8.11E+02
1234,465216.6667,364829.1667,29.60779167,9.495032,29.60779167,29.60779167,924.3793519,1,1,1,1,1597976970,8.50E+02
1235,456166.6667,325882.1667,29.52778167,29.52778167,29.52778167,29.52778167,1045.739444,1,1,1,1,1597980570,1.05E+03
1236,458700,329167.6667,29.31189667,29.31189667,29.31189667,29.31189667,1025.829676,1,1,1,1,1597984170,1.04E+03
1237,464183.3333,339338,28.59134,28.59134,28.59134,28.59134,1006.300833,1,1,1,1,1597987770,1.01E+03
1238,470450,351924,27.78925667,27.78925667,27.78925667,27.78925667,967.2659259,1,1,1,1,1597991370,9.81E+02
1239,454966.6667,335634.3333,27.76078833,27.76078833,27.76078833,27.76078833,967.9975,1,1,1,1,1597994970,9.77E+02
1240,450366.6667,322772.3333,27.95552833,27.84886167,27.84886167,27.84886167,947.2718981,1,1,1,1,1597998570,9.57E+02
1241,447883.3333,337658.6667,28.07225833,28.07225833,9.357419444,28.07225833,847.3861111,1,1,1,1,1598002170,7.67E+02
1242,437966.6667,336849.5,27.8619,27.8619,0,27.8619,782.0614352,1,1,0.001,1,1598005770,7.76E+02
1243,450033.3333,351214.8333,27.54814833,27.54814833,0,27.84814833,775.5071759,1,1,0.001,1,1598009370,7.72E+02
1244,451866.6667,351880.1667,27.69606,27.69606,0,27.69606,773.24625,1,1,0.001,1,1598012970,7.71E+02
1245,471783.3333,391362.1667,30.54000333,10.68900117,0,30.54000333,718.1535648,1,1,0.001,1,1598016570,6.13E+02
1246,475450,405599.6667,32.37045167,0,0,32.37045167,685.1511111,1,0.001,0.001,1,1598020170,6.68E+02
1247,468950,398900.6667,32.57685167,0,0,32.57685167,691.4589815,1,0.001,0.001,1,1598023770,6.72E+02
1248,463616.6667,393635.6667,32.69972667,0,0,32.69972667,694.1067593,1,0.001,0.001,1,1598027370,6.75E+02
1249,456333.3333,386154.3333,32.79908,0,0,32.79908,694.5784722,1,0.001,0.001,1,1598030970,6.78E+02
1250,435816.6667,356510.6667,30.68051167,0,0,30.68051167,634.1393056,1,0.001,0.001,1,1598034570,6.17E+02
1254,512933.3333,433000.6667,26.193399,16.97720306,0,22.79795839,674.857963,1,1,0.001,1,1598048970,5.32E+02
1255,452350,353067.5,30.15757333,30.15757333,0,30.15757333,885.6633333,1,1,0.001,1,1598052570,8.74E+02
1256,459400,369705.6667,28.55523833,28.55523833,0,28.55523833,845.0314815,1,1,0.001,1,1598056170,8.26E+02
1257,469683.3333,385922.8333,27.76966167,27.76966167,0,27.76966167,813.5037963,1,1,0.001,1,1598059770,8.06E+02
1258,476800,373466.3333,31.437475,31.437475,0,31.437475,924.7050463,1,1,0.001,1,1598063370,9.19E+02
1259,459066.6667,353964.5,31.76960333,31.76960333,0,31.76960333,939.5048611,1,1,0.001,1,1598066970,9.29E+02
1260,456966.6667,352039.6667,31.78351833,31.78351833,0,31.78351833,939.9218519,1,1,0.001,1,1598070570,9.30E+02
1261,456850,351908.6667,31.78020333,31.78020333,0,31.78020333,943.5815278,1,1,0.001,1,1598074170,9.30E+02
1262,450450,345427.8333,31.706065,31.706065,0,31.706065,941.4929167,1,1,0.001,1,1598077770,9.27E+02
1263,454383.3333,349782,31.635015,31.635015,0,31.635015,936.3252778,1,1,0.001,1,1598081370,9.24E+02
1264,456966.6667,359852.3333,30.45810667,30.45810667,0,30.45810667,913.9849537,1,1,0.001,1,1598084970,8.90E+02
1265,451450,359982.6667,29.31639333,29.31639333,0,29.31639333,872.1560648,1,1,0.001,1,1598088570,8.54E+02
1266,448316.6667,363093.5,28.17931667,28.17931667,0,28.17931667,834.6787037,1,1,0.001,1,1598092170,8.19E+02
1267,441666.6667,358421.1667,27.67503667,27.67503667,0,27.67503667,812.4753704,1,1,0.001,1,1598095770,8.03E+02
1268,443533.3333,359505.8333,27.62352667,27.62352667,0,27.62352667,809.0368056,1,1,0.001,1,1598099370,7.99E+02
1269,451650,367260.5,27.64079333,27.64079333,0,27.64079333,805.3695833,1,1,0.001,1,1598102970,7.99E+02
1270,467316.6667,385995.1667,27.254925,27.25504167,0,27.254925,796.1796296,1,1,0.001,1,1598106570,7.90E+02
1271,466533.3333,385821.8333,27.33336833,27.33336833,0,27.33336833,802.0348611,1,1,0.001,1,1598110170,7.94E+02
1272,474716.6667,395776.3333,27.191485,27.191485,0,27.191485,804.3066667,1,1,0.001,1,1598113770,7.91E+02
1273,464266.6667,394719.1667,28.66443667,17.198662,0,28.66443667,746.1966204,1,1,0.001,1,1598117370,6.89E+02
1274,424083.3333,342824.8333,27.97537333,0,0,27.97537333,563.9223148,1,0.001,0.001,1,1598120970,5.46E+02
1306,426966.6667,346848.3333,11.611135,4.644593333,0,4.644514667,488.320787,1,1,0.001,1,1598236170,2.53E+01
1307,460233.3333,360389,30.15054,30.150475,0,30.15013167,878.9514352,1,1,0.001,1,1598239770,8.73E+02
1308,459516.6667,359650.1667,30.12289333,30.12254167,0,30.12288667,877.9736111,1,1,0.001,1,1598243370,8.72E+02
1309,463350,364208,30.15647833,30.15638,0,30.15647833,881.7716204,1,1,0.001,1,1598246970,8.74E+02
1310,469500,380295.3333,29.000145,29.000145,0,29.000145,856.5131019,1,1,0.001,1,1598250570,8.45E+02
1311,466216.6667,377633,28.949125,28.949125,0,28.949125,852.6676389,1,1,0.001,1,1598254170,8.44E+02
1312,452916.6667,360561.5,29.49104,29.49104,0,29.49104,869.2151389,1,1,0.001,1,1598257770,8.59E+02
1313,455433.3333,360156.5,29.78666333,29.78666333,0,29.78666333,876.2790741,1,1,0.001,1,1598261370,8.66E+02
1314,452183.3333,356277.8333,29.80176333,29.80176333,0,29.80176333,874.0343519,1,1,0.001,1,1598264970,8.66E+02
1315,453866.6667,363151.5,28.86578167,28.86578167,0,28.86578167,844.961713,1,1,0.001,1,1598268570,8.37E+02
1316,454600,370038.1667,27.64518833,27.43204167,0,27.43204167,806.6471296,1,1,0.001,1,1598272170,7.93E+02
1317,453416.6667,375607.5,27.16702167,27.16702167,0,11.32368958,651.0427315,1,1,0.001,1,1598275770,5.28E+02
1318,446350,386415,27.05725,27.05725,0,0,554.5213889,1,1,0.001,0.001,1598279370,5.46E+02
1319,457966.6667,398104.8333,29.04648667,29.04648667,0,0,599.6093056,1,1,0.001,0.001,1598282970,5.96E+02
1320,463950,402807.5,32.19941333,32.19941333,0,0,675.2577315,1,1,0.001,0.001,1598286570,6.71E+02
1321,453683.3333,392752,28.74908167,28.74908167,0,0,610.1511111,1,1,0.001,0.001,1598290170,5.87E+02
1322,485883.3333,401099.6667,27.06517833,27.06517833,0,0,530.1861111,1,1,0.001,0.001,1598293770,5.17E+02
1323,520716.6667,448452.3333,25.76141211,17.76649111,0,0,448.4524074,1,1,0.001,0.001,1598297370,3.69E+02
1326,486250,385908.6667,31.56471167,31.56471167,0,31.56471167,946.5825463,1,1,0.001,1,1598308170,9.28E+02
1327,441216.6667,341319.5,30.95444167,30.95444167,0,30.95444167,917.9562963,1,1,0.001,1,1598311770,9.05E+02
1328,445250,352936.8333,29.71125333,29.71125333,0,29.71125333,877.4665741,1,1,0.001,1,1598315370,8.68E+02
1329,443916.6667,358362.6667,28.58455,28.58455,0,28.58455,842.5158333,1,1,0.001,1,1598318970,8.35E+02
1330,451100,341087.6667,29.80966,29.80966,14.40800233,29.80966,955.1302778,1,1,1,1,1598322570,8.41E+02
1331,432483.3333,312196.3333,27.57043667,27.57043667,27.57043667,27.57043667,953.5771296,1,1,1,1,1598326170,9.62E+02
1332,438450,318228.5,27.47074333,27.47074333,27.47074333,27.47074333,948.2109722,1,1,1,1,1598329770,9.56E+02
1333,442000,321469.3333,27.65202667,27.65202667,27.65202667,27.65202667,958.8156019,1,1,1,1,1598333370,9.66E+02
1334,437283.3333,317244.8333,27.46886,27.46886,27.46886,27.46886,943.1073611,1,1,1,1,1598336970,9.56E+02
1335,439600,319429.5,27.61006167,27.677915,27.677915,27.677915,963.8974074,1,1,1,1,1598340570,9.68E+02
1336,445250,322280.6667,28.23126333,28.33789,28.33789,28.33789,992.7388426,1,1,1,1,1598344170,9.99E+02
1337,455716.6667,335692.3333,27.75818,27.75818,27.75818,27.75818,963.1434722,1,1,1,1,1598347770,9.74E+02
1338,447383.3333,331540.1667,27.01555833,27.01555833,27.01555833,27.01555833,931.8044907,1,1,1,1,1598351370,9.41E+02
1339,450333.3333,333637.8333,27.08166167,27.08166167,27.08166167,27.08166167,937.8786574,1,1,1,1,1598354970,9.42E+02
1340,456266.6667,340321,27.27402167,27.27402167,27.27402167,27.27402167,949.0096759,1,1,1,1,1598358570,9.57E+02
1341,468866.6667,360459.8333,27.05714833,6.313334611,27.05714833,27.05714833,783.2945833,1,1,1,1,1598362170,7.26E+02
1342,508583.3333,420094.6667,27.50711667,0,27.50711667,27.50711667,805.8670833,1,0.001,1,1,1598365770,7.86E+02
1343,480600,399595.3333,27.30186167,0,27.30186167,27.30186167,809.9618981,1,0.001,1,1,1598369370,7.92E+02
1344,450350,367954.5,27.692725,0,27.692725,27.692725,818.4844907,1,0.001,1,1,1598372970,8.05E+02
1345,429533.3333,325593.5,27.81271,0,27.81271,27.81271,777.8880093,1,0.001,1,1,1598376570,7.68E+02
1346,436366.6667,335315.5,27.16404833,0,27.16404833,16.75116314,660.5092593,1,0.001,1,1,1598380170,5.01E+02
1347,432983.3333,355874.6667,12.02752092,0,12.02752092,0,334.7684722,1,0.001,1,0.001,1598383770,2.70E+01
1350,495183.3333,407465,32.23654167,31.69926597,19.341925,0,802.2109722,1,1,1,0.001,1598394570,7.69E+02
1351,428033.3333,329658,31.03116333,31.03116333,31.03116333,0,911.1723148,1,1,1,0.001,1598398170,9.10E+02
1352,442366.6667,354383.6667,29.232625,29.232625,29.232625,0,852.0050926,1,1,1,0.001,1598401770,8.56E+02
1353,448200,368230,27.85822167,27.85822167,27.85822167,0,814.0711111,1,1,1,0.001,1598405370,8.16E+02
1354,446066.6667,331755.8333,28.60193333,28.60193333,28.60193333,22.88154667,969.7536111,1,1,1,1,1598408970,9.45E+02
1355,443216.6667,323061.5,27.53421,27.53421,27.53421,27.53421,950.4253704,1,1,1,1,1598412570,9.60E+02
1356,437733.3333,332479.3333,28.65926833,28.65926833,28.65926833,7.642471556,859.7286111,1,1,1,1,1598416170,8.02E+02
1357,438300,339322.8333,28.47963667,28.47963667,28.47963667,0,802.2538426,1,1,1,0.001,1598419770,8.06E+02
1358,454300,359679,28.35026167,28.35026167,28.35026167,0,803.5554167,1,1,1,0.001,1598423370,8.09E+02
1359,454850,365654.8333,27.975765,27.975765,27.975765,0,812.1114352,1,1,1,0.001,1598426970,8.04E+02
1360,453766.6667,370298.6667,27.24715,27.24715,27.24715,0,781.7652778,1,1,1,0.001,1598430570,7.85E+02
1361,450883.3333,369112.1667,27.347215,27.347215,27.347215,0,781.3444444,1,1,1,0.001,1598434170,7.92E+02
1362,448050,367144.6667,27.44359167,27.44359167,27.44359167,0,797.9566204,1,1,1,0.001,1598437770,7.98E+02
1363,448383.3333,369024.5,27.20519,27.20519,27.20519,0,789.0134722,1,1,1,0.001,1598441370,7.91E+02
1364,440866.6667,362124.1667,27.18790667,27.18790667,27.18790667,0,788.3568056,1,1,1,0.001,1598444970,7.92E+02
1365,434933.3333,347599,27.13627833,27.13627833,27.13627833,0,760.7427315,1,1,1,0.001,1598448570,7.73E+02
1366,444550,365727.6667,27.247205,27.247205,27.247205,0,790.868287,1,1,1,0.001,1598452170,7.94E+02
1367,453000,375000,27.1935,27.1935,27.1935,0,789.6805556,1,1,1,0.001,1598455770,7.93E+02
1368,456783.3333,378718.1667,27.19591,27.19591,27.19591,0,788.7578241,1,1,1,0.001,1598459370,7.93E+02
1369,499316.6667,433797.8333,28.34968167,28.34968167,6.142431028,0,640.6749074,1,1,1,0.001,1598462970,5.73E+02
1370,503000,443580,28.8672,28.8672,0,0,605.4555556,1,1,0.001,0.001,1598466570,5.92E+02
1371,503000,443580,28.8672,28.8672,0,0,605.4555556,1,1,0.001,0.001,1598470170,5.92E+02
1372,503000,443580,28.8672,28.8672,0,0,605.4555556,1,1,0.001,0.001,1598473770,5.92E+02
1373,503000,443580,28.8672,28.8672,0,0,605.4555556,1,1,0.001,0.001,1598477370,5.92E+02
1374,503000,443580,28.8672,28.8672,0,0,605.4555556,1,1,0.001,0.001,1598480970,5.92E+02
1375,503000,443580,28.8672,28.8672,0,0,705.3074074,1,1,0.001,0.001,1598484570,5.92E+02
1376,463016.6667,390568.5,29.234315,29.234315,12.18096458,0,845.1,1,1,1,0.001,1598488170,5.88E+02
1377,427000,326982,30.92350333,30.92350333,30.92350333,0,852.0518519,1,1,1,0.001,1598491770,9.03E+02
1378,423566.6667,323465.5,30.23350833,30.23350833,30.23350833,0,873.6118981,1,1,1,0.001,1598495370,8.76E+02
1379,432166.6667,332046.6667,30.36683333,30.36683333,30.36683333,0,875.4012963,1,1,1,0.001,1598498970,8.81E+02
1380,438133.3333,338151,30.42183833,30.42183833,30.42183833,0,880.8380093,1,1,1,0.001,1598502570,8.83E+02
1381,436316.6667,336531.8333,30.21246167,30.21246167,30.21246167,0,867.6714815,1,1,1,0.001,1598506170,8.75E+02
1382,432066.6667,334694,29.547725,30.03403667,30.03403667,0,863.7147685,1,1,1,0.001,1598509770,8.66E+02
1383,444233.3333,356090.8333,28.48858,28.481295,28.481295,0,822.3976852,1,1,1,0.001,1598513370,8.26E+02
1384,451733.3333,363802.5,28.395895,28.395895,28.395895,0,822.3933333,1,1,1,0.001,1598516970,8.23E+02
1385,453766.6667,374060,30.81867667,17.97756139,30.81867667,0,779.8437963,1,1,1,0.001,1598520570,7.30E+02
1386,457283.3333,387266.8333,34.97810833,0,34.97810833,0,748.4696759,1,0.001,1,0.001,1598524170,7.30E+02
1387,454650,384780,35.20914667,0,35.20914667,0,758.8775463,1,0.001,1,0.001,1598527770,7.36E+02
1388,450950,380801.5,35.29787667,0,35.29787667,0,759.3650463,1,0.001,1,0.001,1598531370,7.37E+02
1389,453166.6667,383115,35.25632333,0,35.25632333,0,760.6605093,1,0.001,1,0.001,1598534970,7.37E+02
1390,454866.6667,383189.5,31.15234333,0,31.15234333,0,661.7146296,1,0.001,1,0.001,1598538570,6.36E+02
1391,466300,396441.3333,29.82103667,0,29.82103667,0,638.4760648,1,0.001,1,0.001,1598542170,6.05E+02
1392,428283.3333,365900,27.83377333,0,27.83377333,0,587.6123148,1,0.001,1,0.001,1598545770,5.63E+02
1393,421150,360735.1667,27.28459,0,27.28459,0,572.681713,1,0.001,1,0.001,1598549370,5.52E+02
1394,435733.3333,367043.3333,27.27158667,0,27.27158667,0,562.4693519,1,0.001,1,0.001,1598552970,5.42E+02
1398,520516.6667,449942,23.2547875,0,27.905745,6.718049722,617.0051852,1,0.001,1,1,1598567370,4.94E+02
1399,433600,333637.3333,31.263105,0,31.26310833,31.263105,936.3256944,1,0.001,1,1,1598570970,9.17E+02
1400,447633.3333,355903.3333,29.75595833,0,29.75595833,29.75595833,889.7534259,1,0.001,1,1,1598574570,8.71E+02
1401,441933.3333,358898.5,28.21102333,0,28.21102333,28.21102333,840.1702315,1,0.001,1,1,1598578170,8.25E+02
1402,440233.3333,360777.8333,27.48950833,0,27.48950833,27.48950833,822.6014815,1,0.001,1,1,1598581770,8.02E+02
1403,429416.6667,351489.5,27.00386667,0,27.00382167,27.00375833,805.4015278,1,0.001,1,1,1598585370,7.86E+02
1404,436866.6667,358723.6667,27.00427833,0,27.00427833,27.00427833,798.9725463,1,0.001,1,1,1598588970,7.85E+02
1405,446850,369734.5,27.04348667,0,27.04348667,27.04348667,801.5021296,1,0.001,1,1,1598592570,7.89E+02
1406,446750,369691,27.21001333,0,27.21001333,27.21001333,810.6161111,1,0.001,1,1,1598596170,7.96E+02
1407,444633.3333,366783.1667,27.431375,0,27.431375,27.431375,820.3153704,1,0.001,1,1,1598599770,8.03E+02
1408,453116.6667,371311,28.02641333,0,28.02641333,28.02641333,837.53,1,0.001,1,1,1598603370,8.19E+02
1409,436933.3333,355367.1667,27.62726833,0,27.62726833,27.62726833,820.7106019,1,0.001,1,1,1598606970,8.04E+02
1410,429016.6667,348915.3333,27.33558333,0,27.33558333,27.33558333,808.3714815,1,0.001,1,1,1598610570,7.95E+02
1411,426300,347048.1667,27.18470667,0,27.18470667,27.18470667,804.0461574,1,0.001,1,1,1598614170,7.91E+02
1412,451233.3333,371947,27.152755,0,27.152755,27.152755,805.1137963,1,0.001,1,1,1598617770,7.89E+02
1413,485600,404731.3333,27.47701833,0,27.47701833,27.47701833,818.8481481,1,0.001,1,1,1598621370,7.99E+02
1414,506066.6667,426085.3333,27.33212333,0,27.33212333,27.33212333,813.1164815,1,0.001,1,1,1598624970,7.95E+02
1415,474616.6667,402531.5,28.15639167,0,10.00014444,28.15639167,675.4824074,1,0.001,1,1,1598628570,5.61E+02
1416,413600,351027.5,27.654915,0,0,27.743235,588.3749074,1,0.001,0.001,1,1598632170,5.60E+02
1417,419483.3333,358652.3333,27.13448,0,0,27.13448,571.3614815,1,0.001,0.001,1,1598635770,5.47E+02
1418,423566.6667,340886.3333,27.1105,0,0,27.1105,541.6149074,1,0.001,0.001,1,1598639370,5.21E+02
1422,471750,419748.3333,17.18991678,0,0,32.16187161,527.3377778,1,0.001,0.001,1,1598653770,4.81E+02
1423,434433.3333,371311,32.06842833,0,0,32.06842833,687.7591204,1,0.001,0.001,1,1598657370,6.66E+02
1424,412133.3333,355439.8333,29.80776167,0,0,29.80776167,647.6353241,1,0.001,0.001,1,1598660970,6.17E+02
1425,424800,371889.5,29.10369167,0,0,29.10369167,630.1148148,1,0.001,0.001,1,1598664570,6.03E+02
1426,417433.3333,352749.1667,32.60522833,0,0,32.60522833,695.6938889,1,0.001,0.001,1,1598668170,6.77E+02
1427,405166.6667,334924.3333,33.19692833,0,0,33.19692833,708.1066667,1,0.001,0.001,1,1598671770,6.87E+02
1428,414433.3333,344314,32.39893,0,0,32.39893,683.7562037,1,0.001,0.001,1,1598675370,6.68E+02
1429,422933.3333,353529,32.260035,0,0,32.260035,685.1729167,1,0.001,0.001,1,1598678970,6.65E+02
1430,431333.3333,366522.5,31.49987333,0,0,31.49987333,668.6060648,1,0.001,0.001,1,1598682570,6.51E+02
1431,438166.6667,380222.6667,30.02046167,0,0,30.02046167,646.3539352,1,0.001,0.001,1,1598686170,6.21E+02
1432,465766.6667,411632.3333,28.99412167,0,0,28.99412167,624.74125,1,0.001,0.001,1,1598689770,6.00E+02
1433,506200,456076.6667,28.04116167,0,0,28.04130667,615.0085648,1,0.001,0.001,1,1598693370,5.80E+02
1434,523433.3333,475318,27.54986,0,0,27.55001833,600.2475926,1,0.001,0.001,1,1598696970,5.71E+02
1435,516300,466088,28.392415,0,0,28.392415,616.5948611,1,0.001,0.001,1,1598700570,5.89E+02
1436,430966.6667,380180.1667,28.46160167,0,0,28.65882,624.2988426,1,0.001,0.001,1,1598704170,5.92E+02
1437,424466.6667,373337,28.32257667,0,0,28.75557,621.7689815,1,0.001,0.001,1,1598707770,5.91E+02
1438,419233.3333,356611,28.08644833,0,0,28.08644833,595.4910185,1,0.001,0.001,1,1598711370,5.69E+02
1439,420850,356453,27.90699,0,0,27.90699,591.0811111,1,0.001,0.001,1,1598714970,5.63E+02
1440,424333.3333,362804.3333,27.46018833,0,0,27.46018833,578.52375,1,0.001,0.001,1,1598718570,5.55E+02
1441,420733.3333,360892.8333,27.091905,0,0,27.091905,572.1426852,1,0.001,0.001,1,1598722170,5.47E+02
1442,433183.3333,381727.3333,27.556385,0,0,8.584108694,391.715,1,0.001,0.001,1,1598725770,2.84E+02
1448,533016.6667,436053.1667,25,0,0,0,190.8340278,1,0.001,0.001,0.001,1598747370,2.20E+02
1449,452100,344040,26.55,0,0,0,237.0402315,1,0.001,0.001,0.001,1598750970,2.34E+02
1450,455316.6667,327691.1667,29.06352333,0,0,0,258.5202778,1,0.001,0.001,0.001,1598754570,2.58E+02
1451,439266.6667,323046.6667,27.40450333,0,0,0,244.7040278,1,0.001,0.001,0.001,1598758170,2.41E+02
1452,446650,348350.8333,25,0,0,0,221.1788889,1,0.001,0.001,0.001,1598761770,2.19E+02
1453,468566.6667,370428.6667,25,0,0,0,222.6191204,1,0.001,0.001,0.001,1598765370,2.19E+02
1454,478116.6667,379933.5,25,0,0,0,222.9093056,1,0.001,0.001,0.001,1598768970,2.19E+02
1455,477733.3333,357378.3333,27.95318833,0,0,0,248.1688889,1,0.001,0.001,0.001,1598772570,2.46E+02
1456,456283.3333,331409.1667,32.49801667,0,0,0,301.257037,1,0.001,0.001,0.001,1598776170,3.09E+02
1457,506500,463715.6667,30.66611667,0,0,0,339.6506019,1,0.001,0.001,0.001,1598779770,3.24E+02
1458,541083.3333,501302,29.64684,0,0,0,324.1603704,1,0.001,0.001,0.001,1598783370,3.14E+02
1459,530150,490162.1667,30.17055833,0,0,0,332.6711574,1,0.001,0.001,0.001,1598786970,3.20E+02
1460,509133.3333,469025,30.36093,0,0,0,334.4122685,1,0.001,0.001,0.001,1598790570,3.22E+02
1461,502466.6667,462530,30.35809333,0,0,0,334.1495833,1,0.001,0.001,0.001,1598794170,3.22E+02
1462,461066.6667,420963.6667,30.37087167,0,0,0,333.4040741,1,0.001,0.001,0.001,1598797770,3.22E+02
1463,500850,391768.1667,27.17956167,0,0,0,162.1031944,1,0.001,0.001,0.001,1598801370,2.43E+02
1471,460433.3333,360069.3333,31.82722667,0,31.82715833,31.82503167,960.7799537,1,0.001,1,1,1598830170,9.39E+02
1472,414550,314510.1667,31.23198833,0,31.23144333,31.23133833,934.179213,1,0.001,1,1,1598833770,9.16E+02
1473,435216.6667,335503.1667,30.81343167,0,30.81782,30.81222333,914.7801389,1,0.001,1,1,1598837370,9.00E+02
1474,437533.3333,316913.1667,34.13968167,0,34.12998833,34.13762667,1013.471065,1,0.001,1,1,1598840970,9.99E+02
1475,446166.6667,321223.5,31.488295,18.883389,31.47097833,31.474215,1042.376343,1,1,1,1,1598844570,8.99E+02
1476,449950,326346,28.66572667,28.66560667,28.66576,28.66498833,1006.448889,1,1,1,1,1598848170,1.02E+03
1477,450066.6667,326433,28.52875,28.52945167,28.52969333,28.52874,1003.211389,1,1,1,1,1598851770,1.01E+03
1478,461433.3333,347323.3333,27.45254167,27.45995333,27.44867833,27.64209167,983.5513426,1,1,1,1,1598855370,9.77E+02
1479,469966.6667,359650.5,27.1476,27.14766667,27.14722833,27.14791833,952.9676389,1,1,1,1,1598858970,9.67E+02
1480,462533.3333,353673.8333,27.09642,27.074565,27.07093833,27.06884667,961.4658796,1,1,1,1,1598862570,9.67E+02
1481,455733.3333,346440.3333,27.036335,27.03644,27.03704833,27.03668167,953.0902778,1,1,1,1,1598866170,9.63E+02
1482,455166.6667,345253.8333,27.108655,27.10965667,27.10778833,27.10787667,952.0076389,1,1,1,1,1598869770,9.66E+02
1483,474200,363541.8333,27.40786833,27.40492833,27.34518667,27.34521833,971.0680556,1,1,1,1,1598873370,9.80E+02
1484,512916.6667,418387.8333,29.173945,29.17383167,29.18001167,6.351971528,898.6855556,1,1,1,1,1598876970,8.43E+02
1485,522716.6667,438598.5,28.705215,28.70379833,28.70467333,0,839.6551389,1,1,1,0.001,1598880570,8.42E+02
1486,523216.6667,439943.8333,28.67208833,28.69839833,28.69830333,0,836.5514815,1,1,1,0.001,1598884170,8.43E+02
1487,519483.3333,435242.8333,28.81730167,28.80748,28.80295333,0,843.4841667,1,1,1,0.001,1598887770,8.46E+02
1488,516000,429690,28.9,28.8825,28.8825,0,847.3444444,1,1,1,0.001,1598889600,8.46E+02
