,ts,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x,NB2_S_x_NYZ_x_x_Fcw_x,cwp_9_val_pos,cwp_10_val_pos,cwp_11_val_pos,cwp_12_val_pos
54600,1628343870,311603,251129,0,0,27,27,568.3031666,0.001,0.001,1,1
54630,1628345670,312703.3333,251390.3333,0,0,27,27,567.3548426,0.001,0.001,1,1
54660,1628347470,314468,252517.3333,0,0,27,27,570.7145833,0.001,0.001,1,1
54690,1628349270,315104,251417.3333,0,0,27,27,563.2088889,0.001,0.001,1,1
54720,1628351070,315885.6667,251129,0,0,27,27,555.9910185,0.001,0.001,1,1
54750,1628352870,316638.3333,251360.3333,0,0,27,27,561.1653334,0.001,0.001,1,1
54810,1628354670,318518.6667,250752.3333,0,0,27,27,559.645287,0.001,0.001,1,1
54840,1628358270,304340.6667,252026,0,0,0,27,289.6508907,0.001,0.001,0.001,1
54870,1628360070,302633,250955.3333,0,0,0,27,289.0113797,0.001,0.001,0.001,1
54900,1628361870,305324,251042,0,0,0,27,288.7820278,0.001,0.001,0.001,1
54960,1628363670,303415,248669,0,0,0,27.00022667,290.6346204,0.001,0.001,0.001,1
55200,1628379870,343055.3333,250029,0,0,0,27,224.6421333,0.001,0.001,0.001,1
55230,1628381670,343345.6667,253270,0,0,0,27,262.1856621,0.001,0.001,0.001,1
55260,1628383470,333478,249972,0,0,0,27.00009333,265.8072028,0.001,0.001,0.001,1
55290,1628385270,331452,253559.3333,0,0,0,27.00007333,269.5863676,0.001,0.001,0.001,1
55320,1628387070,325607.6667,247453.6667,0,0,0,27.0004,101.3945676,0.001,0.001,0.001,1
55350,1628388870,335650.3333,257494,0,0,0,27.00031333,170.9751926,0.001,0.001,0.001,1
77430,1628390670,328130,250000,0,0,0,27,272.2662222,0.001,0.001,0.001,1
77460,1629715470,327661,249045,25.05285333,25.05285333,0,25.05299667,703.3159815,1,1,0.001,1
77490,1629717270,331017.6667,251910.3333,25.00506333,25.00506333,0,25.00506333,700.3823611,1,1,0.001,1
77520,1629719070,331220.3333,250897.6667,25.00271333,25.00271333,0,25.00271333,705.4577963,1,1,0.001,1
77550,1629720870,330728.6667,249595,25.00317,25.00317,0,25.00317,695.369963,1,1,0.001,1
77580,1629722670,337009.3333,253559.3333,25.00120667,25.00120667,0,25.00120667,695.9603889,1,1,0.001,1
77610,1629724470,334896.3333,250434.3333,25.00105,25.00105,0,25.00105,686.922213,1,1,0.001,1
77640,1629726270,334345.6667,247945.3333,25.00028667,25.00044667,0,25.00044667,681.4211204,1,1,0.001,1
77670,1629728070,340480.6667,252835.6667,25.00032,25.00032,0,25.00032,675.7022685,1,1,0.001,1
77730,1629729870,339988.3333,251475,25.00058667,25.00058667,0,25.00058667,676.0667037,1,1,0.001,1
77760,1629733470,309288,249653,0,28.33100333,0,28.33100333,595.6267222,0.001,1,0.001,1
77790,1629735270,312095,252112.3333,0,28.49470333,0,28.49470333,603.4284167,0.001,1,0.001,1
77850,1629737070,308159.3333,248611.3333,0,28.66223333,0,28.66230667,610.0185648,0.001,1,0.001,1
78240,1629760470,322136.3333,263888.6667,0,30.51646667,0,30.51627,560.4115741,0.001,1,0.001,1
78270,1629764070,353269.3333,257813,29.53470667,29.53470667,0,29.53556667,861.8192222,1,1,0.001,1
78300,1629765870,373178,252922.3333,32.35934667,32.35918,0,32.35945,932.3744722,1,1,0.001,1
78360,1629767670,370921,250463.6667,31.56001667,31.56001667,0,31.55956,902.9066204,1,1,0.001,1
78390,1629771270,392651.3333,253153,29.56594333,29.56594333,29.56594333,29.56621667,1008.378268,1,1,1,1
78420,1629773070,391029.6667,251273.6667,30.09420667,30.09420667,30.09420667,30.09420667,1048.267519,1,1,1,1
78480,1629774870,394183.6667,253732.6667,29.08450333,29.08450333,29.08450333,29.08450333,982.283574,1,1,1,1
78510,1629778470,351534,251649.6667,0,29.46236667,29.46236667,29.46236667,833.4196389,0.001,1,1,1
78540,1629780270,351216.3333,251040.6667,0,29.75778667,29.75778667,29.75778667,862.5343518,0.001,1,1,1
78570,1629782070,350607.6667,251013,0,29.98778333,29.98778333,29.98778333,861.3345926,0.001,1,1,1
78600,1629783870,350000.6667,250058.6667,0,30.12719667,30.12719667,30.12719667,867.4219537,0.001,1,1,1
78630,1629785670,350144.3333,250260.6667,0,30.10901,30.10901,30.10901,874.0703056,0.001,1,1,1
78660,1629787470,352488,252372.6667,0,30.00396333,30.00396333,30.00396333,855.0684074,0.001,1,1,1
78690,1629789270,351186.6667,251100,0,29.91033333,29.91033333,29.91033333,861.2101759,0.001,1,1,1
78720,1629791070,352431,252461,0,29.74069667,29.74069667,29.74069667,860.3210926,0.001,1,1,1
78780,1629792870,351561.6667,251070.6667,0,29.04764333,29.04764333,29.04764333,826.9986759,0.001,1,1,1
78810,1629796470,317650.6667,252691.3333,0,0,31.73404,31.73404,673.3913148,0.001,0.001,1,1
78840,1629798270,317796,252806.6667,0,0,31.79354,31.79354,677.9294352,0.001,0.001,1,1
78870,1629800070,314728.3333,250000.6667,0,0,31.99297,31.99295,688.0480648,0.001,0.001,1,1
78900,1629801870,317361,252517.3333,0,0,32.01807667,32.01807667,683.5386204,0.001,0.001,1,1
78930,1629803670,314062.6667,251330.3333,0,0,31.23166333,31.23159333,668.6470926,0.001,0.001,1,1
78960,1629805470,311487.6667,251186.3333,0,0,30.18609667,30.18609667,649.1255093,0.001,0.001,1,1
78990,1629807270,311314,250810.3333,0,0,29.81884333,29.81884333,643.5848333,0.001,0.001,1,1
79020,1629809070,310996,251244.3333,0,0,29.97561333,29.97561333,643.5256482,0.001,0.001,1,1
79050,1629810870,311633.3333,251793.3333,0,0,30.17774333,30.17809,650.4911019,0.001,0.001,1,1
79080,1629812670,310706.3333,250463,0,0,30.15673667,30.15644333,654.3029074,0.001,0.001,1,1
79110,1629814470,311458.6667,251332,0,0,30.10946333,30.10961667,652.2834074,0.001,0.001,1,1
79140,1629816270,310388.6667,250347.3333,0,0,30.12107667,30.12124,651.7048889,0.001,0.001,1,1
79170,1629818070,309693,249711,0,0,30.10506667,30.10519667,646.5289722,0.001,0.001,1,1
79200,1629819870,313802,253992.3333,0,0,30.12398333,30.12408667,651.9821389,0.001,0.001,1,1
79230,1629821670,311719,251706.6667,0,0,30.16614333,30.1655,648.4971482,0.001,0.001,1,1
79290,1629823470,310880.6667,250926,0,0,30.19005333,30.19061,650.2042408,0.001,0.001,1,1
79680,1629848670,312875.6667,252373.6667,25.03424333,0,0,0,255.6172889,1,0.001,0.001,0.001
79710,1629850470,311255.6667,251216,25.29086667,0,0,0,256.3286898,1,0.001,0.001,0.001
79740,1629852270,311545,250896.6667,25.01121333,0,0,0,252.0696722,1,0.001,0.001,0.001
79770,1629854070,323351,251013.3333,27.70033333,0,0,0,274.7073537,1,0.001,0.001,0.001
79800,1629855870,322887.3333,250665,28.00057333,0,0,0,285.1417704,1,0.001,0.001,0.001
79830,1629857670,290826.6667,250694,33.00550333,0,0,0,359.272,1,0.001,0.001,0.001
79860,1629859470,290856.6667,250868.3333,33.91247667,0,0,0,378.7456389,1,0.001,0.001,0.001
79890,1629861270,292448,252287,33.78243333,0,0,0,377.1729167,1,0.001,0.001,0.001
79920,1629863070,291695,251881,33.78864,0,0,0,373.2192037,1,0.001,0.001,0.001
79950,1629864870,289930.3333,250116.3333,33.82048667,0,0,0,380.5655185,1,0.001,0.001,0.001
79980,1629866670,289062,249074.3333,33.88937,0,0,0,377.9993426,1,0.001,0.001,0.001
80010,1629868470,291001.3333,250926.3333,33.99145667,0,0,0,379.56625,1,0.001,0.001,0.001
80040,1629870270,292506.3333,252054.3333,34.06083667,0,0,0,376.1175648,1,0.001,0.001,0.001
80070,1629872070,291261.3333,251389.3333,34.12524,0,0,0,378.6213611,1,0.001,0.001,0.001
80100,1629873870,289381.6667,249103.3333,33.91677,0,0,0,378.8401389,1,0.001,0.001,0.001
80130,1629875670,292245.3333,252257.6667,33.71160667,0,0,0,376.4529074,1,0.001,0.001,0.001
80160,1629877470,288281.3333,248264.3333,33.64894333,0,0,0,374.3156481,1,0.001,0.001,0.001
80190,1629879270,294039.3333,253068,33.01860333,0,0,0,367.5200926,1,0.001,0.001,0.001
80220,1629881070,292042.6667,252054.3333,31.65144333,0,0,0,352.2488333,1,0.001,0.001,0.001
80250,1629882870,290278,250520,31.59753667,0,0,0,348.2841574,1,0.001,0.001,0.001
80280,1629884670,291493,251071.3333,31.69853,0,0,0,349.6640741,1,0.001,0.001,0.001
80310,1629886470,291291,251302,31.55151667,0,0,0,349.4044908,1,0.001,0.001,0.001
80340,1629888270,292766.3333,252372.3333,31.68342,0,0,0,345.4294907,1,0.001,0.001,0.001
80370,1629890070,291319.3333,251359.6667,31.59595667,0,0,0,348.3736019,1,0.001,0.001,0.001
80400,1629891870,291290.6667,251157.3333,31.51135,0,0,0,346.5105185,1,0.001,0.001,0.001
80430,1629893670,291493.6667,251620,31.49434667,0,0,0,348.7986019,1,0.001,0.001,0.001
80460,1629895470,289873,249913.6667,31.59402667,0,0,0,347.64775,1,0.001,0.001,0.001
80490,1629897270,290538.6667,250694.3333,31.62909,0,0,0,349.6096111,1,0.001,0.001,0.001
80520,1629899070,291059.6667,250868,31.54177,0,0,0,344.0596389,1,0.001,0.001,0.001
80550,1629900870,291261.6667,251244,31.48415333,0,0,0,345.6551944,1,0.001,0.001,0.001
80580,1629902670,291000.6667,250955.3333,31.42413667,0,0,0,347.4018889,1,0.001,0.001,0.001
80610,1629904470,289467.6667,249565.6667,31.55018667,0,0,0,346.4615092,1,0.001,0.001,0.001
80640,1629906270,292130.3333,252112,31.64195333,0,0,0,346.4867037,1,0.001,0.001,0.001
80670,1629908070,329600.3333,254571.3333,28.46743667,0,0,0,117.0879074,1,0.001,0.001,0.001
80730,1629909870,327806.6667,247309.6667,28,0,0,0,114.284037,1,0.001,0.001,0.001
81120,1629935070,335880.3333,255614.3333,28.01226667,0,28.01226667,28.01226667,837.9400926,1,0.001,1,1
81150,1629936870,332899,252257,28.00578667,0,28.00578667,28.00578667,842.2091481,1,0.001,1,1
81180,1629938670,333216.6667,251215.6667,28.00391,0,28.00391,28.00389333,831.8441481,1,0.001,1,1
81210,1629940470,336226.6667,253299,28.00285,0,28.00285,28.00285,834.2040463,1,0.001,1,1
81240,1629942270,334867.6667,251533.6667,28.00200667,0,28.00200667,28.00200667,826.3417222,1,0.001,1,1
81270,1629944070,333419.6667,249711.3333,28.00209333,0,28.00209333,28.00209333,825.9639444,1,0.001,1,1
81300,1629945870,334548.6667,251273,28.0013,0,28.0013,28.0013,829.1229815,1,0.001,1,1
81330,1629947670,336602.6667,252459,28.00203667,0,28.00218667,28.00203667,825.7026111,1,0.001,1,1
81360,1629949470,338078.6667,251302,28.00102333,0,28.00102333,28.00084333,823.2522778,1,0.001,1,1
81390,1629951270,338628.6667,250203.3333,28.00071667,0,28.00082667,28.00071667,821.8234722,1,0.001,1,1
81420,1629953070,339583.3333,249653.3333,28.00142,0,28.00142,28.00096333,818.7248518,1,0.001,1,1
81450,1629954870,342072,252546.6667,28.0007,0,28.0007,28.0007,815.1914444,1,0.001,1,1
81480,1629956670,344532,254861,28.00047667,0,28.00047667,28.00047667,809.9444259,1,0.001,1,1
81510,1629958470,341840.6667,251505.3333,28.00136667,0,28.00136667,28.00136667,811.9068519,1,0.001,1,1
81540,1629960270,340132.3333,251244.6667,28.00104667,0,28.00114,28.00117667,818.6221389,1,0.001,1,1
81570,1629962070,339149.6667,250607.6667,28.00102333,0,28.00073,28.00102333,817.0657222,1,0.001,1,1
81600,1629963870,338629,249305.3333,28.00049667,0,28.00049667,28.00036667,817.7581574,1,0.001,1,1
81630,1629965670,340103.3333,253964.3333,28.00056667,0,28.00057,28.00056667,819.3745463,1,0.001,1,1
81660,1629967470,338687,251996.3333,27.91593,0,27.91593,27.91459333,826.3970926,1,0.001,1,1
81690,1629969270,332291,249103,27.00254667,0,27.00247,27.00254667,790.7257778,1,0.001,1,1
81720,1629971070,336747.3333,252894.3333,27.00179333,0,27.00179333,27.00166,783.037713,1,0.001,1,1
81750,1629972870,335908,251476,27.00263667,0,27.00263667,27.00263667,783.8157408,1,0.001,1,1
81780,1629974670,335271.6667,250781.6667,27.00101667,0,27.00101667,27.00096667,785.2942407,1,0.001,1,1
81810,1629976470,335706.6667,250551,27.00115667,0,27.00115667,27.00121333,786.1933704,1,0.001,1,1
81840,1629978270,338135.6667,251736.6667,27.00117,0,27.00117,27.00098667,785.34575,1,0.001,1,1
81870,1629980070,336487.3333,249855.6667,27.0017,0,27.0017,27.0017,780.3260741,1,0.001,1,1
81900,1629981870,339150.3333,251707,27.00071,0,27.00071,27.00071,776.0105092,1,0.001,1,1
81960,1629983670,340972.3333,252893,27.00136667,0,27.00136667,27.00136667,771.554787,1,0.001,1,1
81990,1629987270,305093,250926,28.97023,0,28.97023,0,623.4310463,1,0.001,1,0.001
82020,1629989070,308160,252314.6667,28.89649,0,28.89649,0,624.2320833,1,0.001,1,0.001
82050,1629990870,306279.3333,251100,28.39574667,0,28.39574667,0,608.9779815,1,0.001,1,0.001
82110,1629992670,305874.3333,250665.6667,28.30531,0,28.30531,0,608.2747963,1,0.001,1,0.001
82170,1629996270,282175.6667,251446.6667,0,0,25.16898333,0,274.3158157,0.001,0.001,1,0.001
82590,1630023270,342506,251766,27.89701333,0,27.89701333,27.89696667,810.1603981,1,0.001,1,1
82620,1630025070,342621.6667,252228,26.63232667,0,26.63232667,26.63210667,754.8967315,1,0.001,1,1
82650,1630026870,341435.3333,251332,26.32328333,0,26.32335333,26.32354333,747.1729167,1,0.001,1,1
82680,1630028670,340856.6667,251129.3333,26.45244333,0,26.45217333,26.45245667,746.2662963,1,0.001,1,1
82710,1630030470,338629,248871.6667,27.03733333,0,27.03746667,27.03719333,769.1219167,1,0.001,1,1
82740,1630032270,342361.6667,251853,27.22452667,0,27.22452667,27.22410667,780.6170648,1,0.001,1,1
82770,1630034070,341753.6667,251909.3333,27.06411667,0,27.06382667,27.06439333,775.7071018,1,0.001,1,1
82800,1630035870,341522.6667,251649.6667,27.15981,0,27.15978333,27.15981,778.8799907,1,0.001,1,1
82830,1630037670,341205,251649.6667,27.69018,0,27.69029333,27.69053,799.0989722,1,0.001,1,1
82860,1630039470,339727.6667,249971.6667,28.06354,0,28.06354,28.06342667,815.716,1,0.001,1,1
82890,1630041270,340885.3333,250898,27.90324333,0,27.90320333,27.90317333,813.3142593,1,0.001,1,1
82920,1630043070,341840.3333,251852.6667,27.97773333,0,27.97773333,27.97809,806.3212222,1,0.001,1,1
82950,1630044870,341898.3333,251939,27.93003333,0,27.93003333,27.93073667,813.8767222,1,0.001,1,1
82980,1630046670,340654.3333,250578.6667,27.83664,0,27.83664,27.83664,806.5458426,1,0.001,1,1
83010,1630048470,338888.3333,248697.6667,27.83069333,0,27.83069333,27.83073667,802.7512963,1,0.001,1,1
83040,1630050270,343692.3333,253558.6667,27.71868,0,27.71868,27.71868,803.7384908,1,0.001,1,1
83070,1630052070,342245,252256,27.66096,0,27.66096,27.66096,796.4121945,1,0.001,1,1
83100,1630053870,340047.3333,249971.6667,27.58612333,0,27.58612333,27.58612333,799.745037,1,0.001,1,1
83130,1630055670,342071.6667,252025.6667,26.98235,0,26.98235,26.98235,773.166463,1,0.001,1,1
83160,1630057470,342130.3333,252141.3333,26.89528333,0,26.89528333,26.89528333,766.6387685,1,0.001,1,1
83190,1630059270,340307.3333,250348,27.11714667,0,27.11714667,27.11714667,775.5227685,1,0.001,1,1
83220,1630061070,338686,248583,27.03247,0,27.03247,27.03247,769.4416389,1,0.001,1,1
83250,1630062870,340826.6667,250406.3333,26.94329333,0,26.94329333,26.94329333,768.8263519,1,0.001,1,1
83280,1630064670,341262.6667,251331.3333,26.96987,0,26.96987,26.96987,774.6114537,1,0.001,1,1
83310,1630066470,341956.6667,251851.3333,27.02088,0,27.02088,27.02088,772.6336852,1,0.001,1,1
83370,1630068270,340654.3333,250608.6667,27.00211,0,27.00211,27.00247,770.7121204,1,0.001,1,1
83400,1630071870,326389.3333,272077.3333,28.73199667,0,0,28.73199667,618.2612778,1,0.001,0.001,1
83430,1630073670,306105,251244.3333,29.49536,0,0,29.49536,642.2427871,1,0.001,0.001,1
83460,1630075470,306510,251620.6667,29.50306667,0,0,29.50306667,645.6504815,1,0.001,0.001,1
83490,1630077270,306597.3333,251158,29.38549333,0,0,29.38549333,640.8605555,1,0.001,0.001,1
83520,1630079070,306163.6667,250926.6667,29.15453,0,0,29.15453,636.4236204,1,0.001,0.001,1
83550,1630080870,306278.3333,251446.3333,29.02604,0,0,29.02570667,628.5036204,1,0.001,0.001,1
83580,1630082670,306481.6667,251157.6667,28.94329667,0,0,28.94329667,622.8421667,1,0.001,0.001,1
83610,1630084470,306018.6667,251012.3333,28.81875,0,0,28.81869667,626.068787,1,0.001,0.001,1
83640,1630086270,306597,251360,28.69056667,0,0,28.69089,624.6417407,1,0.001,0.001,1
83670,1630088070,304833,249972,28.64103667,0,0,28.64152667,617.8588426,1,0.001,0.001,1
83700,1630089870,305526.3333,250116,28.51097333,0,0,28.51097333,616.6442593,1,0.001,0.001,1
83760,1630091670,307118.6667,251157.3333,26.75873333,0,0,26.75866,574.8887222,1,0.001,0.001,1
83970,1630106070,354051.3333,253732.6667,31.66463667,0,31.66463667,31.66463667,956.256963,1,0.001,1,1
84000,1630107870,350376.3333,250000.3333,29.79538333,0,29.79538333,29.79538333,877.4214352,1,0.001,1,1
84060,1630109670,350607.6667,249914,28.55046,0,28.55046,28.55046,817.8263148,1,0.001,1,1
84090,1630113270,310909,250608.6667,30.43163333,0,0,30.43163333,651.6986389,1,0.001,0.001,1
84120,1630115070,309229.3333,248843,29.61127667,0,0,29.61127667,641.0144445,1,0.001,0.001,1
84150,1630116870,313426,253704.6667,29.61681,0,0,29.61715667,638.3284815,1,0.001,0.001,1
84180,1630118670,310039.3333,250405.3333,30.12011333,0,0,30.12011333,649.1348426,1,0.001,0.001,1
84210,1630120470,306105.3333,246354.3333,30.69277667,0,0,30.69277667,655.4485741,1,0.001,0.001,1
84240,1630122270,314091.3333,254311,31.18879333,0,0,31.18879333,665.8924444,1,0.001,0.001,1
84300,1630124070,309375,249450.3333,31.48434667,0,0,31.48434667,676.9596389,1,0.001,0.001,1
84330,1630127670,352893.6667,252083.6667,29.89261,0,29.89261,29.89261,877.3036296,1,0.001,1,1
84360,1630129470,351967.3333,251823.3333,28.49966,0,28.49966,28.49966,806.7973519,1,0.001,1,1
84390,1630131270,351851.6667,251679,28.22434667,0,28.22434667,28.22434667,798.2113148,1,0.001,1,1
84420,1630133070,352026,252054.6667,28.29898333,0,28.29898333,28.29898333,797.594,1,0.001,1,1
84450,1630134870,351100,250984,28.55077,0,28.55077,28.55077,815.6653056,1,0.001,1,1
84480,1630136670,349942.6667,249942.6667,28.39578333,0,28.39578333,28.39578333,808.8040833,1,0.001,1,1
84510,1630138470,351331.3333,251215.6667,28.32515,0,28.32515,28.32576,803.7197407,1,0.001,1,1
84540,1630140270,352546.6667,252863.6667,28.46831,0,28.46831,28.46831,810.8943519,1,0.001,1,1
84570,1630142070,351418.6667,251418,28.58751333,0,28.58751333,28.58751333,823.0114444,1,0.001,1,1
84600,1630143870,349913.6667,249856.3333,28.60368,0,28.60368,28.60368,811.0639444,1,0.001,1,1
84630,1630145670,352575.3333,252373.3333,28.60982,0,28.60982,28.60982,812.5387407,1,0.001,1,1
84660,1630147470,352430.6667,252430.3333,28.59921333,0,28.59921333,28.59921333,816.0528518,1,0.001,1,1
84690,1630149270,348988,248988,28.47348333,0,28.47348333,28.47348333,814.2654537,1,0.001,1,1
84720,1630151070,353241.3333,253154.6667,28.36004667,0,28.36004667,28.36004667,806.5881667,1,0.001,1,1
84750,1630152870,352026.3333,252372,28.28154,0,28.28186,28.28186,804.0519352,1,0.001,1,1
84780,1630154670,350839,250810.3333,28.19860667,0,28.19860667,28.19860667,799.9419537,1,0.001,1,1
84810,1630156470,351129,251041.3333,28.13977,0,28.13968333,28.13996333,797.3140833,1,0.001,1,1
84870,1630158270,356394.3333,256221.3333,27.99085667,0,27.99085667,27.99085667,793.1063148,1,0.001,1,1
84900,1630161870,311401,251128,0,0,30.28065,30.28091333,655.1422222,0.001,0.001,1,1
84930,1630163670,310098.3333,249653,0,0,30.06703333,30.06698,648.711,0.001,0.001,1,1
84960,1630165470,309722,249711.6667,0,0,29.97088,29.97094,641.2189352,0.001,0.001,1,1
84990,1630167270,309722.3333,249536.6667,0,0,29.91691,29.91723333,644.6217315,0.001,0.001,1,1
85020,1630169070,312297.3333,252286,0,0,29.88031667,29.88031667,645.7976759,0.001,0.001,1,1
85050,1630170870,311342.3333,251129,0,0,29.61606,29.61481,637.536537,0.001,0.001,1,1
85080,1630172670,309982.6667,249855.6667,0,0,29.41805,29.41787667,642.2136852,0.001,0.001,1,1
85110,1630174470,310445.6667,250202.3333,0,0,29.25365667,29.25421333,630.6494074,0.001,0.001,1,1
85170,1630176270,310590.3333,250405.3333,0,0,29.01536333,29.01570333,624.3665556,0.001,0.001,1,1
85410,1630192470,324769.3333,251303.3333,0,0,26,0,209.9259519,0.001,0.001,1,0.001
85440,1630194270,329629.3333,255526.6667,0,0,26,0,260.3656657,0.001,0.001,1,0.001
85530,1630196070,324624.6667,250491.6667,0,0,26,0,256.1748083,0.001,0.001,1,0.001
85560,1630201470,325666.6667,242390.6667,0,0,25,0,148.9950898,0.001,0.001,1,0.001
85590,1630203270,339583.3333,255903,0,0,25,0,177.6088685,0.001,0.001,1,0.001
85620,1630205070,331222,247945.6667,0,0,25,0,234.198275,0.001,0.001,1,0.001
85650,1630206870,318836.6667,235504.3333,0,0,25,0,233.2233797,0.001,0.001,1,0.001
85680,1630208670,342737.3333,259085.6667,0,0,25,0,233.6085815,0.001,0.001,1,0.001
85710,1630210470,335619.6667,251967.3333,0,0,25,0,235.5827333,0.001,0.001,1,0.001
85740,1630212270,322280,239092,0,0,25,0,234.5291463,0.001,0.001,1,0.001
85770,1630214070,340451,257146.6667,0,0,25,0,234.3714861,0.001,0.001,1,0.001
85800,1630215870,332407.3333,248958.3333,0,0,25,0,236.4998509,0.001,0.001,1,0.001
85830,1630217670,334028,250956,0,0,25,0,231.7637852,0.001,0.001,1,0.001
85860,1630219470,334462.3333,251331.3333,0,0,25,0,236.1867361,0.001,0.001,1,0.001
85890,1630221270,328964,246065.6667,0,0,25,0,236.2272,0.001,0.001,1,0.001
85920,1630223070,333392,250289,0,0,25,0,237.4605268,0.001,0.001,1,0.001
85950,1630224870,333911.6667,253067.6667,0,0,25,0,235.0460741,0.001,0.001,1,0.001
86220,1630241070,217970.6667,182724.3333,0,0,28.92578667,0,318.0320741,0.001,0.001,1,0.001
86250,1630242870,285995,250666,0,0,29.42406,0,325.2801481,0.001,0.001,1,0.001
86280,1630244670,286342.6667,251302.3333,0,0,29.38943,0,327.9755463,0.001,0.001,1,0.001
86310,1630246470,284432.3333,249247.6667,0,0,29.30029,0,327.1421574,0.001,0.001,1,0.001
86340,1630248270,285561,250550.3333,0,0,29.27049,0,328.8216296,0.001,0.001,1,0.001
86370,1630250070,285966,251042.3333,0,0,29.28306667,0,324.6788518,0.001,0.001,1,0.001
86430,1630251870,285128.3333,250057.6667,0,0,29.25943333,0,320.6615,0.001,0.001,1,0.001
86820,1630277070,307551.6667,252112.6667,30.1651,0,30.1651,0,651.7824352,1,0.001,1,0.001
86850,1630278870,299826.3333,250203,29.30187,0,29.30214,0,641.9884352,1,0.001,1,0.001
86940,1630280670,300781.3333,250636,29.15709667,0,29.15709667,0,634.5792778,1,0.001,1,0.001
86970,1630286070,340452,249797.6667,28.87125333,0,28.87125333,28.87174333,847.773287,1,0.001,1,1
87000,1630287870,343142.3333,252344.6667,27.7321,0,27.73244,27.73265333,800.9951481,1,0.001,1,1
87030,1630289670,342852.6667,252431.3333,26.62414667,0,26.62414667,26.62394667,753.3890833,1,0.001,1,1
87060,1630291470,344387,253762.3333,26.06500667,0,26.06470667,26.06498,724.7493519,1,0.001,1,1
87090,1630293270,342477.3333,250347.3333,26.00435333,0,26.00435333,26.00438333,714.5753333,1,0.001,1,1
87120,1630295070,344820.3333,251997.6667,26.0024,0,26.00236333,26.00246667,710.3341945,1,0.001,1,1
87150,1630296870,343461,251187,26.00324,0,26.00324,26.00324,703.4037129,1,0.001,1,1
87180,1630298670,342853,252113,26.05720667,0,26.05720667,26.05712333,720.7341111,1,0.001,1,1
87210,1630300470,339641.3333,249623.6667,26.19212,0,26.19212,26.19256667,723.8687222,1,0.001,1,1
87240,1630302270,343315.6667,253732.6667,26.19791333,0,26.19822667,26.19809667,725.2669259,1,0.001,1,1
87270,1630304070,343373.3333,253444,26.88869333,0,26.88868,26.88865333,764.0448981,1,0.001,1,1
87300,1630305870,343055,252749.3333,26.84958333,0,26.84958333,26.84957667,758.3771296,1,0.001,1,1
87330,1630307670,342042,251938,26.89412667,0,26.89412667,26.89412667,756.4070741,1,0.001,1,1
87360,1630309470,342389.6667,252431.6667,26.99389667,0,26.99389667,26.99371,769.0762778,1,0.001,1,1
87390,1630311270,339930.3333,249827.3333,26.94482333,0,26.94482333,26.94474667,758.3151574,1,0.001,1,1
87450,1630313070,343866.6667,253934.6667,26.97068667,0,26.97073333,26.97073333,765.3471389,1,0.001,1,1
87480,1630316670,310793,250751.3333,30.10174,0,0,30.10174,648.3828056,1,0.001,0.001,1
87510,1630318470,308710,249248,30.69783,0,0,30.69783,653.5593241,1,0.001,0.001,1
87540,1630320270,313108.3333,253183.3333,31.04395667,0,0,31.04395667,659.5764259,1,0.001,0.001,1
87570,1630322070,313687,253616.6667,31.22094333,0,0,31.22094333,663.4745833,1,0.001,0.001,1
87600,1630323870,310474.3333,250840.3333,31.3582,0,0,31.3582,673.0275278,1,0.001,0.001,1
87630,1630325670,312007.6667,251910.3333,31.40934,0,0,31.40934,669.5740926,1,0.001,0.001,1
87660,1630327470,312065.3333,252055.3333,31.44933,0,0,31.44933,673.8408889,1,0.001,0.001,1
87690,1630329270,311950.3333,251851.3333,31.42108667,0,0,31.42108667,667.0356574,1,0.001,0.001,1
87720,1630331070,310996,251041.6667,31.20984333,0,0,31.20984333,663.3441759,1,0.001,0.001,1
87750,1630332870,313600.6667,251997.3333,30.98409333,0,0,30.98409333,661.2950741,1,0.001,0.001,1
87780,1630334670,313107.6667,253211.6667,30.81565667,0,0,30.81565667,655.174037,1,0.001,0.001,1
87810,1630336470,311979,251765.3333,30.68452,0,0,30.68452,652.8215926,1,0.001,0.001,1
87840,1630338270,312211.3333,251852.3333,30.44839,0,0,30.44839,650.7264537,1,0.001,0.001,1
87870,1630340070,311864,251620.3333,30.10584,0,0,30.10584,648.6891759,1,0.001,0.001,1
87930,1630341870,311805.3333,251737,29.83599667,0,0,29.83599667,639.0183611,1,0.001,0.001,1
87960,1630345470,290335.3333,250985.3333,0,0,0,30.57358667,340.0562685,0.001,0.001,0.001,1
87990,1630347270,292651.6667,251679,0,0,0,30.87571333,345.397787,0.001,0.001,0.001,1
88050,1630349070,291493.3333,251418.3333,0,0,0,29.78647333,330.0025371,0.001,0.001,0.001,1
88200,1630359870,287558.6667,248756,0,0,31.95979333,0,347.1474074,0.001,0.001,1,0.001
88260,1630361670,293316.3333,256539.3333,0,0,33.16938333,0,370.5528148,0.001,0.001,1,0.001
88320,1630365270,323495,254224.3333,34.99423667,0,34.99414333,0,751.5671574,1,0.001,1,0.001
