,ts,NB2_S_1_NYZ_sys_x_PcwOut_x,NB2_S_1_NYZ_sys_x_PcwIn_x,NB2_S_1_NYZ_cwp_9_HzSPR_x,NB2_S_1_NYZ_cwp_10_HzSPR_x,NB2_S_1_NYZ_cwp_11_HzSPR_x,NB2_S_1_NYZ_cwp_12_HzSPR_x,NB2_S_x_NYZ_x_x_Fcw_x,cwp_9_val_pos,cwp_10_val_pos,cwp_11_val_pos,cwp_12_val_pos
65730,1597475670,473433.3333,360330.3333,27.00472667,27.00472667,27.00472667,27.00472667,953.4805467,1,1,1,1
65760,1597477470,470366.6667,357552.6667,27.00488667,27.00488667,27.00488667,27.00488667,955.06768,1,1,1,1
65790,1597479270,469466.6667,355671,27.00422,27.00422,27.00422,27.00422,958.1116533,1,1,1,1
65820,1597481070,477366.6667,357956.3333,27.11774333,27.77575667,27.77575667,27.77575667,968.3490133,1,1,1,1
65850,1597482870,473633.3333,353442.6667,27.68732,27.68732,27.68732,27.68732,977.6508933,1,1,1,1
65880,1597484670,464166.6667,344530.6667,27.67622333,27.67622333,27.67622333,27.67622333,974.48372,1,1,1,1
65910,1597486470,445133.3333,326533,27.52638667,27.52638667,27.52638667,27.52638667,972.7456667,1,1,1,1
65940,1597488270,443600,325491,27.46891,27.46891,27.46891,27.46891,954.821,1,1,1,1
65970,1597490070,443100,323466,27.58,27.48046,27.48046,27.48046,960.2554267,1,1,1,1
66030,1597491870,433733.3333,314699,27.03379667,27.03379667,27.03379667,27.03379667,933.5985867,1,1,1,1
66060,1597495470,445466.6667,357058.6667,27.89728333,27.89728333,0,27.89728333,827.7431867,1,1,0.001,1
66120,1597497270,439000,340538.3333,27.11035333,27.11035333,0,27.11035333,766.8213467,1,1,0.001,1
66150,1597500870,453533.3333,395689,29.69519333,29.69519333,0,0,623.7124133,1,1,0.001,0.001
66180,1597502670,445833.3333,385762.6667,31.26209,31.26209,0,0,665.6958,1,1,0.001,0.001
66210,1597504470,442433.3333,382059,31.20505,31.20505,0,0,660.6418933,1,1,0.001,0.001
66240,1597506270,441533.3333,381511,31.11013667,31.11013667,0,0,661.7488267,1,1,0.001,0.001
66270,1597508070,436666.6667,377026,31.12072667,31.12072667,0,0,657.3549733,1,1,0.001,0.001
66300,1597509870,427466.6667,367506.3333,31.14241333,31.14241333,0,0,661.26312,1,1,0.001,0.001
66330,1597511670,419900,359925.6667,31.05226667,31.05226667,0,0,660.54632,1,1,0.001,0.001
66390,1597513470,427633.3333,365857.6667,31.23296333,31.23296333,0,0,658.5814667,1,1,0.001,0.001
66420,1597517070,474100,444502,30.81420667,0,0,0,345.0144133,1,0.001,0.001,0.001
66450,1597518870,477866.6667,447685,31.07676667,0,0,0,349.5254,1,0.001,0.001,0.001
66480,1597520670,472733.3333,442709.6667,31.1821,0,0,0,352.6175333,1,0.001,0.001,0.001
66540,1597522470,490733.3333,460155.6667,30.50402,0,0,0,344.8637733,1,0.001,0.001,0.001
66690,1597533270,430400,365597,0,0,27,0,251.54584,0.001,0.001,1,0.001
66720,1597535070,384733.3333,319589,0,0,27,0,279.6426267,0.001,0.001,1,0.001
66750,1597536870,365333.3333,319328.6667,0,0,27.93477,0,303.3056133,0.001,0.001,1,0.001
66780,1597538670,365533.3333,317678.6667,0,0,28.69216333,0,313.5752667,0.001,0.001,1,0.001
66810,1597540470,377966.6667,330149.6667,0,0,28.7868,0,311.0733733,0.001,0.001,1,0.001
66840,1597542270,366200,307725.6667,0,0,32.36241,0,347.9667333,0.001,0.001,1,0.001
66870,1597544070,240433.3333,190365,0,0,29.36316667,0,318.87324,0.001,0.001,1,0.001
66900,1597545870,358100,309751.6667,0,0,28.85348667,0,316.8228933,0.001,0.001,1,0.001
66930,1597547670,380866.6667,332987.3333,0,0,28.60123667,0,314.3616933,0.001,0.001,1,0.001
66960,1597549470,384166.6667,336168.6667,0,0,28.46438667,0,311.30848,0.001,0.001,1,0.001
67020,1597551270,397866.6667,348698,0,0,28.77522667,0,308.83944,0.001,0.001,1,0.001
67470,1597580070,600433.3333,559202,0,0,0,28.00496333,312.1360667,0.001,0.001,0.001,1
67500,1597581870,567833.3333,524653.3333,0,0,0,28.00469667,308.6432533,0.001,0.001,0.001,1
67530,1597583670,544800,503038,0,0,0,28.00572667,312.4583467,0.001,0.001,0.001,1
67560,1597585470,517633.3333,473438.6667,0,0,0,28.72640333,321.0525733,0.001,0.001,0.001,1
67590,1597587270,480466.6667,435937.6667,0,0,0,28.84896,323.4346267,0.001,0.001,0.001,1
67620,1597589070,458033.3333,411892,0,0,0,29.58272667,330.3990667,0.001,0.001,0.001,1
67650,1597590870,437833.3333,390277.6667,0,0,0,29.78815,331.5424,0.001,0.001,0.001,1
67710,1597592670,419466.6667,371846,0,0,0,29.57577667,326.8089067,0.001,0.001,0.001,1
68070,1597616070,432400,332060,30.41327333,30.41327333,0,30.41327333,903.3997467,1,1,0.001,1
68100,1597617870,428233.3333,326157.6667,28.26673,28.26673,0,28.26673,805.9638533,1,1,0.001,1
68130,1597619670,425433.3333,317795.3333,27.65056333,27.65056333,0,27.65056333,757.4815733,1,1,0.001,1
68160,1597621470,449066.6667,339930.6667,27.74419667,27.74419667,0,27.74419667,755.0879467,1,1,0.001,1
68190,1597623270,456800,347192.6667,27.84024333,27.84024333,0,27.84024333,751.64572,1,1,0.001,1
68220,1597625070,467533.3333,358622.3333,27.66075667,27.66075667,0,27.66075667,748.7872933,1,1,0.001,1
68250,1597626870,489466.6667,382204,27.79135,27.79135,0,27.79135,762.48172,1,1,0.001,1
68280,1597628670,480900,371789.3333,28.00256333,28.00256333,0,28.00256333,762.7053467,1,1,0.001,1
68310,1597630470,474433.3333,367563.6667,27.70064667,27.70064667,0,27.70064667,754.26288,1,1,0.001,1
68340,1597632270,473633.3333,364670.6667,27.92252667,27.92252667,0,27.92252667,770.6320533,1,1,0.001,1
68400,1597634070,464133.3333,358680.6667,27.76742667,27.76742667,0,27.76742667,765.5170133,1,1,0.001,1
68430,1597637670,474800,334462.3333,28.65804333,28.65804333,28.65804333,28.65804333,954.85684,1,1,1,1
68460,1597639470,468966.6667,328819.6667,28.05939667,28.05939667,28.05939667,28.05939667,920.29364,1,1,1,1
68490,1597641270,480500,341840.3333,28.10141667,28.10141667,27.73416667,28.10366667,923.3657067,1,1,1,1
68520,1597643070,473033.3333,337356,27.96508,27.96508,27.96508,27.96504333,925.76848,1,1,1,1
68550,1597644870,484433.3333,350463.6667,27.72933667,27.72933667,27.72933667,27.72933667,928.5850933,1,1,1,1
68580,1597646670,477200,349565,27.477,27.477,27.477,27.477,920.56468,1,1,1,1
68610,1597648470,475933.3333,347714.6667,27.54434,27.54434,27.54434,27.54432333,924.8543733,1,1,1,1
68640,1597650270,460633.3333,337731.6667,27.42759667,27.42759667,27.42759667,27.42759667,941.8898533,1,1,1,1
68730,1597652070,464100,341349,27.30128667,27.30128667,27.30128667,27.30128667,935.4754267,1,1,1,1
68790,1597657470,451500,401620,27.42043667,0,0,27.42043667,598.13768,1,0.001,0.001,1
68820,1597661070,421266.6667,330758.3333,27.59407667,0,27.59407667,27.5966,802.1481067,1,0.001,1,1
68850,1597662870,448966.6667,358218.3333,26.81604,0,26.81604,26.81604,764.43556,1,0.001,1,1
68880,1597664670,470766.6667,380699.3333,26.92702667,0,26.92704667,26.92704667,772.8895067,1,0.001,1,1
68910,1597666470,475400,385647,27.13378333,0,27.13378333,27.13344,776.3779333,1,0.001,1,1
68970,1597668270,481333.3333,392448,27.31805667,0,27.31850667,27.31850667,789.52244,1,0.001,1,1
69000,1597671870,469200,391030.6667,29.60545667,0,0,29.60545667,615.4224533,1,0.001,0.001,1
69030,1597673670,440866.6667,370833,28.16036667,0,0,28.13785333,601.5549867,1,0.001,0.001,1
69060,1597675470,447500,378125,27.37291333,0,0,27.37291333,570.6204933,1,0.001,0.001,1
69090,1597677270,446966.6667,377894,27.18042667,0,0,27.18042667,567.0320133,1,0.001,0.001,1
69120,1597679070,448433.3333,378124.6667,27.35493333,0,0,27.35419333,570.5986533,1,0.001,0.001,1
69150,1597680870,460400,389815.6667,27.44606667,0,0,27.44628333,568.7030533,1,0.001,0.001,1
69180,1597682670,457433.3333,388136.6667,27.49644333,0,0,27.47397667,572.7720133,1,0.001,0.001,1
69210,1597684470,454700,387413.6667,27.01831333,0,0,27.01870667,567.3179867,1,0.001,0.001,1
69240,1597686270,462666.6667,394387.3333,27.17590667,0,0,27.17625,564.50716,1,0.001,0.001,1
69270,1597688070,461300,392882,27.45589333,0,0,27.45454667,574.46788,1,0.001,0.001,1
69300,1597689870,455466.6667,387182.6667,27.49415,0,0,27.49594333,580.40668,1,0.001,0.001,1
69360,1597691670,410900,342390.3333,27.55002667,0,0,27.55437,579.34772,1,0.001,0.001,1
69570,1597706070,446800,339121.3333,29.59418333,0,29.59002,29.59234333,856.8664533,1,0.001,1,1
69600,1597707870,457966.6667,359375.3333,27.80576333,0,27.80695333,27.80845667,792.6719733,1,0.001,1,1
69630,1597709670,461066.6667,363542.6667,27.60408667,0,27.46570333,27.44062,767.8967333,1,0.001,1,1
69660,1597711470,461733.3333,366552.3333,27.23735,0,27.23841333,27.24662667,773.3833333,1,0.001,1,1
69690,1597713270,458800,364439.6667,27.22488333,0,27.23097667,27.28655,775.2420667,1,0.001,1,1
69720,1597715070,474166.6667,380671,27,0,27.36644,27.30255,774.9054133,1,0.001,1,1
69750,1597716870,474233.3333,381943.6667,27,0,27.43450667,27.43445667,780.5969733,1,0.001,1,1
69780,1597718670,477900,385185.3333,27.42594333,0,27.3975,27.40531667,789.3325067,1,0.001,1,1
69810,1597720470,479200,387384.6667,27.42405667,0,27.48711333,27.47226667,790.6601733,1,0.001,1,1
69840,1597722270,476433.3333,386197,27.50083,0,27.49951,27.50117667,800.8527333,1,0.001,1,1
69870,1597724070,479866.6667,385041.3333,28.68014,0,28.70038667,28.70038667,837.78268,1,0.001,1,1
69900,1597725870,470033.3333,374277,29.33019333,0,29.33061,29.33081667,874.7027333,1,0.001,1,1
69930,1597727670,461466.6667,333304.3333,28.82206667,28.04929,28.75638667,28.75071,992.0064933,1,1,1,1
69960,1597729470,461766.6667,333623.3333,28.26973667,28.27042667,28.05372333,28.05284333,973.9002933,1,1,1,1
69990,1597731270,465000,337790.3333,28.14583667,28.14537667,28.09567667,28.08959667,967.50052,1,1,1,1
70020,1597733070,474200,344559.6667,28.31625,28.31742667,28.31657,28.31749333,977.4507867,1,1,1,1
70050,1597734870,477133.3333,347105.3333,28.72281333,28.72587,28.72906667,28.72857,1000.36972,1,1,1,1
70080,1597736670,458700,329543.6667,29.11765333,29.10940667,29.11144333,29.11220667,1038.67708,1,1,1,1
70110,1597738470,453800,325925.6667,28.92705333,28.93580667,28.99089,28.99146333,1018.914307,1,1,1,1
70140,1597740270,455933.3333,328503.3333,28.83380333,28.83321667,28.83238,28.83324333,1024.383267,1,1,1,1
70170,1597742070,443700,316260,28.54265333,28.54334667,28.54447,28.54657333,1005.748427,1,1,1,1
70200,1597743870,471633.3333,344155,28.29306667,28.29266333,28.29265667,28.29537667,989.75128,1,1,1,1
70260,1597745670,469200,342042.3333,28.22114333,28.22055333,28.22130667,28.22074667,980.2393067,1,1,1,1
70290,1597749270,458833.3333,363108.3333,29.21196333,0,29.21153,29.27520667,862.66516,1,0.001,1,1
70320,1597751070,458266.6667,362529.6667,28.60125,0,28.90311,28.90039667,863.29124,1,0.001,1,1
70350,1597752870,470366.6667,381829.3333,27.85056667,0,27.85097667,27.85165333,819.1064,1,0.001,1,1
70380,1597754670,465433.3333,378183,27.51964667,0,27.49792,27.49786667,808.8621333,1,0.001,1,1
70410,1597756470,445933.3333,340451.6667,27.01666667,0,27.01666667,27.01666667,742.6897333,1,0.001,1,1
70440,1597758270,450633.3333,342996.6667,27,0,27,27,735.3675467,1,0.001,1,1
70500,1597760070,459233.3333,351011.3333,27.05854667,0,27.04498,27.04525667,730.2213333,1,0.001,1,1
70530,1597763670,455666.6667,363889,32.65889667,0,0,32.66075,673.3553867,1,0.001,0.001,1
70560,1597765470,448933.3333,358651.6667,32.05659667,0,0,32.05417333,665.4200933,1,0.001,0.001,1
70590,1597767270,457600,372743.6667,31.00782667,0,0,31.01120667,647.5349067,1,0.001,0.001,1
70620,1597769070,461433.3333,384287.6667,29.84041,0,0,29.52961667,610.96224,1,0.001,0.001,1
70650,1597770870,454833.3333,380699.6667,28.88291,0,0,28.91048,613.4551733,1,0.001,0.001,1
70680,1597772670,450200,378415,28.1732,0,0,28.19401,587.74604,1,0.001,0.001,1
70710,1597774470,453266.6667,381915,27.92794667,0,0,27.93042667,581.94668,1,0.001,0.001,1
70740,1597776270,470833.3333,402141.6667,27.46822,0,0,27.46952333,570.3627067,1,0.001,0.001,1
70800,1597778070,469133.3333,397628,27.57525667,0,0,27.41831,570.1347867,1,0.001,0.001,1
71010,1597792470,424033.3333,332754.3333,28.99114667,0,28.98809,28.98922667,856.4667067,1,0.001,1,1
71040,1597794270,426033.3333,326533.6667,29.57747333,0,29.68347,29.67368,871.1968533,1,0.001,1,1
71070,1597796070,463766.6667,367332.6667,29.09641,0,29.49943,29.49764333,858.7586,1,0.001,1,1
71100,1597797870,442366.6667,352372,28.07340667,0,28.07066333,28.06197667,839.3713067,1,0.001,1,1
71130,1597799670,429600,340423.6667,27.52816667,0,27.52855333,27.52741667,799.82252,1,0.001,1,1
71160,1597801470,454833.3333,365972.3333,27.50818333,0,27.50683,27.50857333,803.3722667,1,0.001,1,1
71190,1597803270,458566.6667,370341.6667,27.43901,0,27.4492,27.44846,801.0641333,1,0.001,1,1
71220,1597805070,422833.3333,335388.3333,28.18376667,0,28.14128667,28.14137,835.0299067,1,0.001,1,1
71250,1597806870,468333.3333,348899.6667,28.30137,28.3039,28.30337,28.30142,1004.383147,1,1,1,1
71280,1597808670,474233.3333,355671.3333,28.58342,28.46898667,28.48515667,28.492,1031.002093,1,1,1,1
71310,1597810470,472000,355237.6667,28.32073,28.31922333,28.3186,28.31919,1026.405333,1,1,1,1
71340,1597812270,463866.6667,341087,29.19555,29.17778,29.17806667,29.17532,1046.684147,1,1,1,1
71370,1597814070,480666.6667,330584.3333,31.87887333,31.88027667,31.88019333,31.87937,1146.892507,1,1,1,1
71400,1597815870,472500,327314.6667,30.72746,30.77582,31.05477333,30.77477333,1084.055373,1,1,1,1
71430,1597817670,497866.6667,356250.3333,30.10388,30.09865,30.09112333,30.08949667,1059.58244,1,1,1,1
71460,1597819470,477733.3333,341262,29.38453,29.3489,29.4665,29.50273333,1018.8542,1,1,1,1
71490,1597821270,465533.3333,333566,28.73851333,28.73946333,28.73960333,28.73955,995.9053067,1,1,1,1
71520,1597823070,480200,352460.3333,28.32281333,28.30682667,28.26769,28.27805333,963.37304,1,1,1,1
71550,1597824870,476833.3333,354224.3333,27.72061333,27.71976333,27.72043333,27.73694,958.87204,1,1,1,1
71610,1597826670,466666.6667,345022.6667,27.41809333,27.33901333,27.34043,27.34692333,946.3776,1,1,1,1
71640,1597830270,477166.6667,367332.6667,30.63631333,0,30.63496667,30.63991667,888.2875867,1,0.001,1,1
71670,1597832070,483433.3333,373263.6667,31.38207333,0,31.38133333,31.38319333,929.23236,1,0.001,1,1
71700,1597833870,479766.6667,369851.3333,31.67464333,0,31.67663,31.67516,943.2066,1,0.001,1,1
71730,1597835670,476166.6667,368172.3333,31.37859,0,31.49074,31.49201,936.47148,1,0.001,1,1
71760,1597837470,481566.6667,375637.6667,31.1,0,31.51666,31.52717,935.8514667,1,0.001,1,1
71790,1597839270,473466.6667,374132.3333,30.32892,0,30.50844667,30.46315667,903.00644,1,0.001,1,1
71820,1597841070,457566.6667,361488.6667,29.66692667,0,29.71507333,29.70174333,876.8775867,1,0.001,1,1
71850,1597842870,445800,355527,28.26249667,0,28.42372,28.48291667,825.6514,1,0.001,1,1
71880,1597844670,449833.3333,365422,27.43018333,0,27.43266,27.43268667,810.3833733,1,0.001,1,1
71910,1597846470,456166.6667,371932.3333,27.40389333,0,27.40005333,27.40418667,810.9041733,1,0.001,1,1
71940,1597848270,454966.6667,372021,27.14328,0,27.14363,27.14179333,800.5660133,1,0.001,1,1
71970,1597850070,472200,379223.6667,27.04620667,0,27.03878,27.04395333,772.6083867,1,0.001,1,1
72030,1597851870,467633.3333,364266.6667,27.00003667,0,27.00003667,27.00003667,741.19472,1,0.001,1,1
72060,1597855470,449833.3333,366869.6667,31.92115,0,0,31.92502333,671.9076,1,0.001,0.001,1
72090,1597857270,439066.6667,361401.3333,30.31414,0,0,30.31435,636.09952,1,0.001,0.001,1
72120,1597859070,443866.6667,369994,29.30614333,0,0,29.29968333,611.3824267,1,0.001,0.001,1
72210,1597860870,438533.3333,353212,26.27059667,0,0,26.28038667,523.1205467,1,0.001,0.001,1
72450,1597877070,508400,438426,0,0,34.59447,34.59546333,757.2243467,0.001,0.001,1,1
72480,1597880670,420633.3333,319995,30.87121333,0,30.87231,30.87131,928.0606533,1,0.001,1,1
72510,1597882470,451900,352054.3333,30.11907333,0,30.11907333,30.11823667,893.6067467,1,0.001,1,1
72540,1597884270,454733.3333,356076.3333,29.75326667,0,29.75326667,29.75362667,870.0128267,1,0.001,1,1
72570,1597886070,470133.3333,370948,30.01148,0,30.01136333,29.99994667,885.9539733,1,0.001,1,1
72600,1597887870,471033.3333,374450.3333,29.91039,0,29.91039,29.91039,892.4226267,1,0.001,1,1
72630,1597889670,479133.3333,378674.6667,30.64672,0,30.64672,30.64672,906.9018,1,0.001,1,1
72690,1597891470,476733.3333,380931.6667,30.73098,0,29.76762,29.76762,894.7358,1,0.001,1,1
72720,1597895070,451033.3333,320977.6667,29.15687333,29.15687333,29.15687333,29.15687333,1027.638547,1,1,1,1
72750,1597896870,451900,321991.3333,28.96477333,28.96477333,28.96477333,28.96477333,1021.23392,1,1,1,1
72780,1597898670,463300,336110.6667,28.58917667,28.58917667,28.58917667,28.58917667,1000.757427,1,1,1,1
72810,1597900470,470266.6667,346412,28.53868,28.53792667,28.53792667,28.53792667,1008.565507,1,1,1,1
72840,1597902270,483800,361749,28.42066,28.42066,28.42066,28.42066,1009.2376,1,1,1,1
72870,1597904070,477600,357523,28.45311667,28.45311667,28.45311667,28.45311667,1014.259773,1,1,1,1
72900,1597905870,473700,355555.6667,28.21565,28.21565,28.21565,28.21565,1003.052493,1,1,1,1
72930,1597907670,487966.6667,371182,28.14943667,28.14943667,28.14943667,28.14943667,1000.79448,1,1,1,1
72960,1597909470,485033.3333,369590.3333,28.15026,28.15026,28.15026,28.15026,1010.469787,1,1,1,1
72990,1597911270,459066.6667,341088,28.28887,28.28887,28.28887,28.28887,1023.948893,1,1,1,1
73050,1597913070,437133.3333,318402.6667,28.00530667,28.00530667,28.00530667,28.00530667,991.3981467,1,1,1,1
73080,1597916670,464166.6667,374276.6667,29.11893,29.11893,29.11893,0,853.7355867,1,1,1,0.001
73110,1597918470,455366.6667,365278,29.04394333,29.04394333,29.04394333,0,842.4073467,1,1,1,0.001
73140,1597920270,445000,354716,28.88053333,28.88053333,28.88053333,0,835.8238933,1,1,1,0.001
73170,1597922070,440366.6667,350116,28.54212333,28.54212333,28.54212333,0,823.2577733,1,1,1,0.001
73200,1597923870,443933.3333,347685,29.40173333,29.40173333,29.40173333,0,853.28152,1,1,1,0.001
73230,1597925670,450033.3333,349884.3333,29.79328667,29.79328667,29.79328667,0,857.7300667,1,1,1,0.001
73260,1597927470,457500,357842.6667,29.80525,29.80525,29.80525,0,861.4308267,1,1,1,0.001
73290,1597929270,460533.3333,360445.6667,29.86907,29.86907,29.86907,0,857.9142133,1,1,1,0.001
73320,1597931070,457200,357321,29.80273333,29.80273333,29.80273333,0,863.4078133,1,1,1,0.001
73350,1597932870,456200,342476.6667,28.31569333,28.31569333,28.31569333,0,757.4826933,1,1,1,0.001
73380,1597934670,462033.3333,346643.3333,28.00024333,28.00024333,28.00024333,0,740.0138667,1,1,1,0.001
73440,1597936470,464266.6667,350114.6667,28.00001,28.00001,28.00001,0,750.88636,1,1,1,0.001
73470,1597940070,481900,415913.3333,28.54123,0,28.54123,0,606.4506,1,0.001,1,0.001
73500,1597941870,469533.3333,405930.3333,27.91415667,0,27.91415667,0,588.4335333,1,0.001,1,0.001
73530,1597943670,461566.6667,397135.6667,28.02935667,0,28.02935667,0,596.30116,1,0.001,1,0.001
73590,1597945470,463066.6667,399768.6667,27.63301667,0,27.63301667,0,583.24532,1,0.001,1,0.001
73650,1597949070,420433.3333,384809.3333,28.21070333,0,0,0,312.7310667,1,0.001,0.001,0.001
73860,1597963470,471933.3333,371122.6667,31.16404,0,31.16404,31.16404,943.2444933,1,0.001,1,1
73890,1597965270,411233.3333,310937.3333,30.97471,0,30.97471,30.97471,929.1330533,1,0.001,1,1
73920,1597967070,418266.6667,317969.3333,30.50692333,0,30.50692333,30.50692333,908.5237467,1,0.001,1,1
73950,1597968870,442200,344995,30.07077333,0,30.07077333,30.07077333,906.19424,1,0.001,1,1
73980,1597970670,447833.3333,359171.3333,28.94728333,0,28.94728333,28.94728333,870.1518,1,0.001,1,1
74010,1597972470,446200,362269,28.0826,0,28.0826,28.0826,833.88396,1,0.001,1,1
74040,1597974270,468766.6667,388311.3333,27.6,0,27.6,27.6,820.8669467,1,0.001,1,1
74100,1597976070,470900,379514,29.80074667,0,29.80074667,29.80074667,898.7830133,1,0.001,1,1
74130,1597979670,459466.6667,329282.3333,29.74399667,29.74399667,29.74399667,29.74399667,1065.75336,1,1,1,1
74160,1597981470,452866.6667,322482,29.31156667,29.31156667,29.31156667,29.31156667,1042.45736,1,1,1,1
74190,1597983270,458933.3333,329543.3333,29.29194333,29.29194333,29.29194333,29.29194333,1032.61284,1,1,1,1
74220,1597985070,458466.6667,328792,29.33185,29.33185,29.33185,29.33185,1035.459787,1,1,1,1
74250,1597986870,455433.3333,328415.3333,28.90266333,28.90266333,28.90266333,28.90266333,1024.28088,1,1,1,1
74280,1597988670,472933.3333,350260.6667,28.28001667,28.28001667,28.28001667,28.28001667,1004.4216,1,1,1,1
74310,1597990470,476466.6667,357204,27.90148333,27.90148333,27.90148333,27.90148333,987.6684533,1,1,1,1
74340,1597992270,464433.3333,346644,27.67703,27.67703,27.67703,27.67703,962.3396533,1,1,1,1
74370,1597994070,456833.3333,339757,27.52039667,27.52039667,27.52039667,27.52039667,969.4390533,1,1,1,1
74400,1597995870,453100,331511.6667,28.00118,28.00118,28.00118,28.00118,982.0439067,1,1,1,1
74430,1597997670,451500,328878,28.00045333,27.82712,27.82712,27.82712,970.98176,1,1,1,1
74490,1597999470,449233.3333,316666.6667,27.91060333,27.87060333,27.87060333,27.87060333,938.7183867,1,1,1,1
74520,1598003070,444100,343865.6667,28.51532667,28.51532667,0,28.51532667,822.7459333,1,1,0.001,1
74550,1598004870,428333.3333,327721.3333,27.91939333,27.91939333,0,27.91939333,792.4685067,1,1,0.001,1
74580,1598006670,447600,345977.6667,27.80440667,27.80440667,0,27.80440667,784.1673467,1,1,0.001,1
74610,1598008470,451633.3333,353066.6667,27.44257,27.44257,0,28.04257,782.2321733,1,1,0.001,1
74640,1598010270,448433.3333,349363,27.65372667,27.65372667,0,27.65372667,781.1902933,1,1,0.001,1
74670,1598012070,451066.6667,350057.3333,27.78727667,27.78727667,0,27.78727667,778.52012,1,1,0.001,1
74730,1598013870,452666.6667,353703,27.60484333,27.60484333,0,27.60484333,780.34432,1,1,0.001,1
74760,1598017470,478766.6667,408679.6667,32.19483667,0,0,32.19483667,684.97268,1,0.001,0.001,1
74790,1598019270,477133.3333,407205.6667,32.26315667,0,0,32.26315667,685.9118933,1,0.001,0.001,1
74820,1598021070,473766.6667,403993.6667,32.47774667,0,0,32.47774667,695.3527467,1,0.001,0.001,1
74850,1598022870,470333.3333,400173.6667,32.54966667,0,0,32.54966667,697.1018133,1,0.001,0.001,1
74880,1598024670,467566.6667,397627.6667,32.60403667,0,0,32.60403667,696.8794933,1,0.001,0.001,1
74910,1598026470,464333.3333,394446.3333,32.6469,0,0,32.6469,701.0263867,1,0.001,0.001,1
74940,1598028270,462900,392825,32.75255333,0,0,32.75255333,698.29284,1,0.001,0.001,1
74970,1598030070,458600,388310.3333,32.80518667,0,0,32.80518667,699.75612,1,0.001,0.001,1
75000,1598031870,454066.6667,383998.3333,32.79297333,0,0,32.79297333,700.51408,1,0.001,0.001,1
75030,1598033670,446533.3333,376534,32.77702,0,0,32.77702,703.97992,1,0.001,0.001,1
75090,1598035470,425100,336487.3333,28.58400333,0,0,28.58400333,574.44492,1,0.001,0.001,1
75300,1598049870,510566.6667,410474.6667,31.08744333,31.08744333,0,31.08744333,928.96076,1,1,0.001,1
75330,1598051670,454166.6667,354514,30.38719333,30.38719333,0,30.38719333,901.4824,1,1,0.001,1
75360,1598053470,450533.3333,351621,29.92795333,29.92795333,0,29.92795333,884.01488,1,1,0.001,1
75390,1598055270,462700,370487,28.97559,28.97559,0,28.97559,861.49084,1,1,0.001,1
75420,1598057070,456100,368924.3333,28.13488667,28.13488667,0,28.13488667,842.0926267,1,1,0.001,1
75450,1598058870,462700,378269.3333,27.76566,27.76566,0,27.76566,815.7249333,1,1,0.001,1
75480,1598060670,476666.6667,393576.3333,27.77366333,27.77366333,0,27.77366333,824.29872,1,1,0.001,1
75510,1598062470,484700,383158.6667,31.10579,31.10579,0,31.10579,917.05992,1,1,0.001,1
75540,1598064270,468900,363774,31.76916,31.76916,0,31.76916,947.1454533,1,1,0.001,1
75570,1598066070,461800,356655.6667,31.78506333,31.78506333,0,31.78506333,942.66928,1,1,0.001,1
75600,1598067870,456333.3333,351273.3333,31.75414333,31.75414333,0,31.75414333,951.37252,1,1,0.001,1
75630,1598069670,456800,351763.6667,31.77833667,31.77833667,0,31.77833667,945.9226,1,1,0.001,1
75660,1598071470,457133.3333,352315.6667,31.7887,31.7887,0,31.7887,948.9598533,1,1,0.001,1
75690,1598073270,456833.3333,351763.3333,31.77799667,31.77799667,0,31.77799667,953.0072533,1,1,0.001,1
75720,1598075070,456866.6667,352054,31.78241,31.78241,0,31.78241,949.2531067,1,1,0.001,1
75750,1598076870,451200,345949.3333,31.74286333,31.74286333,0,31.74286333,947.8420933,1,1,0.001,1
75780,1598078670,449700,344906.3333,31.66926667,31.66926667,0,31.66926667,950.2076267,1,1,0.001,1
75810,1598080470,456966.6667,351735.3333,31.7371,31.7371,0,31.7371,947.80924,1,1,0.001,1
75840,1598082270,451800,347828.6667,31.53293,31.53293,0,31.53293,939.82252,1,1,0.001,1
75870,1598084070,453333.3333,353935,30.82192,30.82192,0,30.82192,944.19332,1,1,0.001,1
75900,1598085870,460600,365769.6667,30.09429333,30.09429333,0,30.09429333,898.4003467,1,1,0.001,1
75930,1598087670,453166.6667,359461,29.72656667,29.72656667,0,29.72656667,893.5294667,1,1,0.001,1
75960,1598089470,449733.3333,360504.3333,28.90622,28.90622,0,28.90622,864.73716,1,1,0.001,1
75990,1598091270,449233.3333,361719,28.57032333,28.57032333,0,28.57032333,847.6803067,1,1,0.001,1
76020,1598093070,447400,364468,27.78831,27.78831,0,27.78831,835.03196,1,1,0.001,1
76050,1598094870,443533.3333,361113,27.60472333,27.60472333,0,27.60472333,818.0693733,1,1,0.001,1
76080,1598096670,439800,355729.3333,27.74535,27.74535,0,27.74535,819.8809733,1,1,0.001,1
76110,1598098470,442166.6667,357900,27.72590333,27.72590333,0,27.72590333,816.7004533,1,1,0.001,1
76140,1598100270,444900,361111.6667,27.52115,27.52115,0,27.52115,814.3177467,1,1,0.001,1
76170,1598102070,449033.3333,364961,27.62733667,27.62733667,0,27.62733667,809.8565067,1,1,0.001,1
76200,1598103870,454266.6667,369560,27.65425,27.65425,0,27.65425,813.7685733,1,1,0.001,1
